0.998202,0,0.0599641,0,0,1,0,0,-0.0599641,0,0.998202,0,3,0,20,1|
0.928666,0,0.370921,0,0,1,0,0,-0.370921,0,0.928666,0,3,0,20,1|
0.605822,0,0.795604,0,0,1,0,0,-0.795604,0,0.605822,0,3,0,20,1|
0.209239,0,0.977868,0,0,1,0,0,-0.977868,0,0.209239,0,3,0,20,1|
-0.148651,0,0.988893,0,0,1,0,0,-0.988893,0,-0.148651,0,3,0,20,1|
-0.148651,0,0.988893,0,0,1,0,0,-0.988893,0,-0.148651,0,3.0773,0,19.4858,1|
-0.148651,0,0.988893,0,0,1,0,0,-0.988893,0,-0.148651,0,3.1546,0,18.9716,1|
-0.148651,0,0.988893,0,0,1,0,0,-0.988893,0,-0.148651,0,3.19622,0,18.6947,1|
-0.148651,0,0.988893,0,0,1,0,0,-0.988893,0,-0.148651,0,3.11595,0,19.2287,1|
-0.148651,0,0.988893,0,0,1,0,0,-0.988893,0,-0.148651,0,3.05352,0,19.644,1|
-0.148651,0,0.988893,0,0,1,0,0,-0.988893,0,-0.148651,0,3.01189,0,19.9209,1|
0.189642,0,0.981857,0,0,1,0,0,-0.981857,0,0.189642,0,3.01189,0,19.9209,1|
0.523368,0,0.852111,0,0,1,0,0,-0.852111,0,0.523368,0,3.01189,0,19.9209,1|
0.857713,0,0.514138,0,0,1,0,0,-0.514138,0,0.857713,0,3.01189,0,19.9209,1|
0.942759,0,0.333489,0,0,1,0,0,-0.333489,0,0.942759,0,3.01189,0,19.9209,1|
0.999805,0,-0.0199987,0,0,1,0,0,0.0199987,0,0.999805,0,3.01189,0,19.9209,1|
0.999805,0,-0.0199987,0,0,1,0,0,0.0199987,0,0.999805,0,3.29184,0,19.9153,1|
0.999805,0,-0.0199987,0,0,1,0,0,0.0199987,0,0.999805,0,3.59178,0,19.9093,1|
0.999805,0,-0.0199987,0,0,1,0,0,0.0199987,0,0.999805,0,3.59178,0,19.9093,1|
